,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10099,0.013827347864801547,0.07403743584076695,0.04646619695172279,0.0704583427234104,0.8474617250668118,-1.483725319550284,-20.192045535599235
10100,0.00012532795545795118,0.06832589666933915,0.03736538584977432,0.06433854242340793,0.8461820379410961,-1.2444100179843827,-16.52614606005279
10101,-0.0034380332083652552,0.06449697843294198,0.03411005569928555,0.0608164492570387,0.8542246495214473,-0.7216475343921686,7.406364531187587
10102,0.0022558245876279437,0.061585251242415866,0.034768714811542235,0.05920172539352751,0.8123882670913735,-0.3698590717372782,8.470654172480334
10103,0.020009967696978673,0.05795122011930502,0.03655385611148793,0.05829889420422394,0.7456584508117877,-0.24900385999996355,4.964330422836914
10104,0.03440126558046998,0.05522730454321449,0.03784556658715661,0.05735739583891407,0.6551453806165227,-0.2690385208804285,1.2167116366291921
10105,0.04506628331185056,0.053169092292496646,0.04108787095178951,0.05752244460942075,0.6244823162338184,-0.04582718577858378,1.1331270843182677
10106,0.04893877419945299,0.05400524109255198,0.04305914889315511,0.05730276216178497,0.5880359842783998,-0.12577605699332,0.9222226085637275
10107,0.05374283470247299,0.05552960441792778,0.04652897680074189,0.05796853138075344,0.49466661692077246,0.06716624921989725,0.3037933731691073
10108,0.0626616811152318,0.05775697613855267,0.051781616131747074,0.059702500511138214,0.43672314067444246,0.3023621005104151,2.8890312177644635
10109,0.06726522568028802,0.05939132527598946,0.055716498136811204,0.06106217387045606,0.3529684503796843,0.23964388200145592,1.9554485779761412
10110,0.08063305179621343,0.0611601016038178,0.06367412724404929,0.06455367934047111,0.4126310264680416,0.6789103494095519,2.8975091818666723
10111,0.08815245356381074,0.06125207788333319,0.06860568118214161,0.0669173753805106,0.37346455620468333,0.4485262342140626,2.005849580563229
10112,0.08606373094449675,0.06080184399415333,0.06917488752305061,0.06736762503958704,0.36786649137834904,0.02826779844727698,-4.099190795208537
10113,0.08647312032769354,0.06105912042789305,0.07068613678616134,0.06828119638148006,0.29961720270248965,0.13500509569791785,-2.339527613230697
10114,0.08480214121798382,0.06266709878943584,0.07531113039263639,0.07074128543139856,0.3301361428294019,0.4613511437101968,3.0603366401936167
10115,0.08521988641801896,0.06300606060150118,0.07870977995694613,0.07277080890809458,0.27715277824684875,0.39669192357442523,2.066368478964272
10116,0.09106830907590659,0.06339197525210355,0.08132815655459501,0.07452582868386422,0.2053326455163045,0.3627267313352191,-0.4994313572720999
10117,0.10253957438408869,0.06467578515097303,0.0880379695286761,0.07831882794363411,0.25539386016302507,0.7911785406499666,4.31023087667066
10118,0.09669115172620107,0.06403259380635784,0.08638980341421605,0.07829703094428765,0.47950855089696803,-0.06270989771866035,-3.151092727587668
10119,0.08039911428133185,0.062258028765268904,0.07804530905443684,0.0749243005903493,0.618460463375731,-0.6474488471661968,-19.87092589444874
10120,0.06452482203649297,0.06000685879884261,0.07098458305770279,0.07180140211447814,0.658469608913096,-0.6474488471661968,-12.30006891993959
10121,0.03980687727824303,0.058610490297546426,0.064055155875413,0.068449164507865,0.607131658451305,-0.7230963836799766,-0.5912397675208813
